ID,question,item,answer
1102,BO2,bo24,9
1102,BO2,bo25,yes
1102,BO2,bo26,no
1102,BO2,bo27,yes
1102,BFS1,bf1,4
1102,BFS1,bf2,4
1102,BFS1,bf3,4
1102,BFS1,bf4,1
1102,BFS1,bf5,4
1102,BFS1,bf6,4
1102,BFS1,bf7,4
1102,BFS1,bf8,4
1102,BFS1,bf9,4
1102,BFS1,bf10,4
1102,BFS1,bf11,4
1102,BFS3,bf23,4
1102,BFS3,bf24,4
1102,BFS3,bf25,4
1102,BFS3,bf26,4
1102,BFS3,bf27,4
1102,BFS3,bf28,4
1102,BFS3,bf29,4
1102,BFS3,bf30,4
1102,BFS3,bf31,4
1102,BFS3,bf32,4
1102,BFS3,bf33,4
1102,BFS2,bf12,1
1102,BFS2,bf13,4
1102,BFS2,bf14,3
1102,BFS2,bf15,4
1102,BFS2,bf16,4
1102,BFS2,bf17,4
1102,BFS2,bf18,4
1102,BFS2,bf19,2
1102,BFS2,bf20,4
1102,BFS2,bf21,4
1102,BFS2,bf22,4
1102,BFS4,bf34,4
1102,BFS4,bf35,4
1102,BFS4,bf36,4
1102,BFS4,bf37,4
1102,BFS4,bf38,4
1102,BFS4,bf39,4
1102,BFS4,bf40,4
1102,BFS4,bf41,2
1102,BFS4,bf42,4
1102,BFS4,bf43,4
1102,BFS4,bf44,4
1102,BFS4,o1,3
1105,BO1,bo1,yes
1105,BO1,bo2,yes
1105,BO1,bo3,yes
1105,BO1,bo4,yes
1105,BO1,bo5,no
1105,BO1,bo6,
1105,BO1,bo7,3
1105,BO1,bo8,
1105,BO2,bo20,1
1105,BO2,bo21,2
1105,BO2,bo22,1
1105,BO2,bo24,7
1105,BO2,bo25,no
1105,BO2,bo26,yes
1105,BO2,bo27,no
1105,BFS1,bf1,3
1105,BFS1,bf2,2
1105,BFS1,bf3,5
1105,BFS1,bf4,2
1105,BFS1,bf5,3
1105,BFS1,bf6,4
1105,BFS1,bf7,4
1105,BFS1,bf8,4
1105,BFS1,bf9,4
1105,BFS1,bf10,4
1105,BFS1,bf11,3
1105,BFS3,bf23,4
1105,BFS3,bf24,5
1105,BFS3,bf25,2
1105,BFS3,bf26,2
1105,BFS3,bf27,2
1105,BFS3,bf28,5
1105,BFS3,bf29,2
1105,BFS3,bf30,4
1105,BFS3,bf31,4
1105,BFS3,bf32,5
1105,BFS3,bf33,5
1105,BFS2,bf12,1
1105,BFS2,bf13,5
1105,BFS2,bf14,4
1105,BFS2,bf15,3
1105,BFS2,bf16,3
1105,BFS2,bf17,4
1105,BFS2,bf18,3
1105,BFS2,bf19,4
1105,BFS2,bf20,4
1105,BFS2,bf21,4
1105,BFS2,bf22,5
1105,BFS4,bf34,4
1105,BFS4,bf35,4
1105,BFS4,bf36,2
1105,BFS4,bf37,2
1105,BFS4,bf38,5
1105,BFS4,bf39,4
1105,BFS4,bf40,3
1105,BFS4,bf41,2
1105,BFS4,bf42,5
1105,BFS4,bf43,4
1105,BFS4,bf44,3
1105,BFS4,o1,2
1106,BO1,bo1,yes
1106,BO1,bo2,yes
1106,BO1,bo3,no
1106,BO1,bo4,no
1106,BO1,bo5,no
1106,BO1,bo6,
1106,BO1,bo7,2
1106,BO1,bo8,
1106,BO2,bo20,2
1106,BO2,bo21,3
1106,BO2,bo22,1
1106,BO2,bo24,7
1106,BO2,bo25,yes
1106,BO2,bo26,no
1106,BO2,bo27,yes
1106,BFS1,bf1,2
1106,BFS1,bf2,4
1106,BFS1,bf3,4
1106,BFS1,bf4,2
1106,BFS1,bf5,4
1106,BFS1,bf6,4
1106,BFS1,bf7,4
1106,BFS1,bf8,2
1106,BFS1,bf9,4
1106,BFS1,bf10,4
1106,BFS1,bf11,3
1106,BFS3,bf23,2
1106,BFS3,bf24,3
1106,BFS3,bf25,4
1106,BFS3,bf26,4
1106,BFS3,bf27,2
1106,BFS3,bf28,4
1106,BFS3,bf29,2
1106,BFS3,bf30,4
1106,BFS3,bf31,4
1106,BFS3,bf32,4
1106,BFS3,bf33,4
1106,BFS2,bf12,2
1106,BFS2,bf13,4
1106,BFS2,bf14,4
1106,BFS2,bf15,4
1106,BFS2,bf16,3
1106,BFS2,bf17,4
1106,BFS2,bf18,1
1106,BFS2,bf19,4
1106,BFS2,bf20,4
1106,BFS2,bf21,4
1106,BFS2,bf22,3
1106,BFS4,bf34,4
1106,BFS4,bf35,3
1106,BFS4,bf36,3
1106,BFS4,bf37,2
1106,BFS4,bf38,4
1106,BFS4,bf39,4
1106,BFS4,bf40,4
1106,BFS4,bf41,2
1106,BFS4,bf42,4
1106,BFS4,bf43,3
1106,BFS4,bf44,4
1106,BFS4,o1,3
1107,BO1,bo1,yes
1107,BO1,bo2,yes
1107,BO1,bo3,yes
1107,BO1,bo4,yes
1107,BO1,bo5,no
1107,BO1,bo6,
1107,BO1,bo7,3
1107,BO1,bo8,
1107,BO2,bo20,2
1107,BO2,bo21,3
1107,BO2,bo22,1
1107,BO2,bo24,8
1107,BO2,bo25,yes
1107,BO2,bo26,no
1107,BO2,bo27,yes
1107,BFS1,bf1,3
1107,BFS1,bf2,2
1107,BFS1,bf3,5
1107,BFS1,bf4,2
1107,BFS1,bf5,3
1107,BFS1,bf6,3
1107,BFS1,bf7,4
1107,BFS1,bf8,2
1107,BFS1,bf9,3
1107,BFS1,bf10,5
1107,BFS1,bf11,3
1107,BFS3,bf23,3
1107,BFS3,bf24,3
1107,BFS3,bf25,4
1107,BFS3,bf26,4
1107,BFS3,bf27,3
1107,BFS3,bf28,4
1107,BFS3,bf29,3
1107,BFS3,bf30,4
1107,BFS3,bf31,3
1107,BFS3,bf32,4
1107,BFS3,bf33,4
1107,BFS2,bf12,2
1107,BFS2,bf13,5
1107,BFS2,bf14,3
1107,BFS2,bf15,4
1107,BFS2,bf16,3
1107,BFS2,bf17,4
1107,BFS2,bf18,3
1107,BFS2,bf19,3
1107,BFS2,bf20,4
1107,BFS2,bf21,3
1107,BFS2,bf22,5
1107,BFS4,bf34,3
1107,BFS4,bf35,4
1107,BFS4,bf36,4
1107,BFS4,bf37,2
1107,BFS4,bf38,5
1107,BFS4,bf39,3
1107,BFS4,bf40,4
1107,BFS4,bf41,2
1107,BFS4,bf42,4
1107,BFS4,bf43,3
1107,BFS4,bf44,4
1107,BFS4,o1,2
1108,BO1,bo1,yes
1108,BO1,bo2,yes
1108,BO1,bo3,yes
1108,BO1,bo4,yes
1108,BO1,bo5,no
1108,BO1,bo6,
1108,BO1,bo7,3
1108,BO1,bo8,
1108,BO2,bo20,2
1108,BO2,bo21,3
1108,BO2,bo22,2
1108,BO2,bo24,8
1108,BO2,bo25,yes
1108,BO2,bo26,no
1108,BO2,bo27,yes
1108,BFS1,bf1,2
1108,BFS1,bf2,3
1108,BFS1,bf3,4
1108,BFS1,bf4,4
1108,BFS1,bf5,3
1108,BFS1,bf6,4
1108,BFS1,bf7,5
1108,BFS1,bf8,3
1108,BFS1,bf9,2
1108,BFS1,bf10,4
1108,BFS1,bf11,3
1108,BFS3,bf23,3
1108,BFS3,bf24,2
1108,BFS3,bf25,2
1108,BFS3,bf26,2
1108,BFS3,bf27,3
1108,BFS3,bf28,4
1108,BFS3,bf29,2
1108,BFS3,bf30,3
1108,BFS3,bf31,4
1108,BFS3,bf32,5
1108,BFS3,bf33,4
1108,BFS2,bf12,1
1108,BFS2,bf13,4
1108,BFS2,bf14,4
1108,BFS2,bf15,2
1108,BFS2,bf16,3
1108,BFS2,bf17,5
1108,BFS2,bf18,2
1108,BFS2,bf19,4
1108,BFS2,bf20,4
1108,BFS2,bf21,4
1108,BFS2,bf22,5
1108,BFS4,bf34,3
1108,BFS4,bf35,4
1108,BFS4,bf36,3
1108,BFS4,bf37,3
1108,BFS4,bf38,3
1108,BFS4,bf39,4
1108,BFS4,bf40,4
1108,BFS4,bf41,4
1108,BFS4,bf42,5
1108,BFS4,bf43,4
1108,BFS4,bf44,2
1108,BFS4,o1,1
1111,BO1,bo1,yes
1111,BO1,bo2,yes
1111,BO1,bo3,yes
1111,BO1,bo4,yes
1111,BO1,bo5,yes
1111,BO1,bo6,events manager
1111,BO1,bo7,1
1111,BO1,bo8,
1111,BO2,bo20,1
1111,BO2,bo21,3
1111,BO2,bo22,2
1111,BO2,bo24,10
1111,BO2,bo25,yes
1111,BO2,bo26,no
1111,BO2,bo27,yes
1111,BFS1,bf1,4
1111,BFS1,bf2,2
1111,BFS1,bf3,5
1111,BFS1,bf4,1
1111,BFS1,bf5,4
1111,BFS1,bf6,1
1111,BFS1,bf7,4
1111,BFS1,bf8,1
1111,BFS1,bf9,4
1111,BFS1,bf10,5
1111,BFS1,bf11,5
1111,BFS3,bf23,3
1111,BFS3,bf24,4
1111,BFS3,bf25,4
1111,BFS3,bf26,4
1111,BFS3,bf27,1
1111,BFS3,bf28,5
1111,BFS3,bf29,3
1111,BFS3,bf30,5
1111,BFS3,bf31,1
1111,BFS3,bf32,5
1111,BFS3,bf33,5
1111,BFS2,bf12,1
1111,BFS2,bf13,5
1111,BFS2,bf14,1
1111,BFS2,bf15,4
1111,BFS2,bf16,4
1111,BFS2,bf17,4
1111,BFS2,bf18,2
1111,BFS2,bf19,2
1111,BFS2,bf20,4
1111,BFS2,bf21,1
1111,BFS2,bf22,5
1111,BFS4,bf34,3
1111,BFS4,bf35,4
1111,BFS4,bf36,5
1111,BFS4,bf37,2
1111,BFS4,bf38,5
1111,BFS4,bf39,1
1111,BFS4,bf40,3
1111,BFS4,bf41,1
1111,BFS4,bf42,5
1111,BFS4,bf43,3
1111,BFS4,bf44,5
1111,BFS4,o1,1
1112,BO1,bo1,yes
1112,BO1,bo2,yes
1112,BO1,bo3,yes
1112,BO1,bo4,yes
1112,BO1,bo5,no
1112,BO1,bo6,
1112,BO1,bo7,4
1112,BO1,bo8,travel to visit friends and family
1112,BO2,bo20,2
1112,BO2,bo21,1
1112,BO2,bo22,2
1112,BO2,bo24,7
1112,BO2,bo25,yes
1112,BO2,bo26,no
1112,BO2,bo27,yes
1112,BFS1,bf1,3
1112,BFS1,bf2,3
1112,BFS1,bf3,4
1112,BFS1,bf4,3
1112,BFS1,bf5,2
1112,BFS1,bf6,4
1112,BFS1,bf7,4
1112,BFS1,bf8,4
1112,BFS1,bf9,3
1112,BFS1,bf10,4
1112,BFS1,bf11,3
1112,BFS3,bf23,4
1112,BFS3,bf24,4
1112,BFS3,bf25,2
1112,BFS3,bf26,1
1112,BFS3,bf27,3
1112,BFS3,bf28,3
1112,BFS3,bf29,4
1112,BFS3,bf30,4
1112,BFS3,bf31,4
1112,BFS3,bf32,4
1112,BFS3,bf33,3
1112,BFS2,bf12,1
1112,BFS2,bf13,4
1112,BFS2,bf14,4
1112,BFS2,bf15,3
1112,BFS2,bf16,2
1112,BFS2,bf17,4
1112,BFS2,bf18,3
1112,BFS2,bf19,4
1112,BFS2,bf20,4
1112,BFS2,bf21,4
1112,BFS2,bf22,4
1112,BFS4,bf34,3
1112,BFS4,bf35,4
1112,BFS4,bf36,3
1112,BFS4,bf37,4
1112,BFS4,bf38,4
1112,BFS4,bf39,3
1112,BFS4,bf40,2
1112,BFS4,bf41,2
1112,BFS4,bf42,4
1112,BFS4,bf43,4
1112,BFS4,bf44,4
1112,BFS4,o1,2
1113,BO1,bo1,yes
1113,BO1,bo2,yes
1113,BO1,bo3,yes
1113,BO1,bo4,yes
1113,BO1,bo5,no
1113,BO1,bo6,
1113,BO1,bo7,4
1113,BO1,bo8,invest or put it in a bank
1113,BO2,bo20,1
1113,BO2,bo21,3
1113,BO2,bo22,3
1113,BO2,bo24,7
1113,BO2,bo25,yes
1113,BO2,bo26,yes
1113,BO2,bo27,yes
1113,BFS1,bf1,4
1113,BFS1,bf2,3
1113,BFS1,bf3,4
1113,BFS1,bf4,3
1113,BFS1,bf5,4
1113,BFS1,bf6,2
1113,BFS1,bf7,3
1113,BFS1,bf8,3
1113,BFS1,bf9,2
1113,BFS1,bf10,5
1113,BFS1,bf11,4
1113,BFS3,bf23,3
1113,BFS3,bf24,3
1113,BFS3,bf25,4
1113,BFS3,bf26,3
1113,BFS3,bf27,4
1113,BFS3,bf28,3
1113,BFS3,bf29,4
1113,BFS3,bf30,5
1113,BFS3,bf31,4
1113,BFS3,bf32,3
1113,BFS3,bf33,2
1113,BFS2,bf12,3
1113,BFS2,bf13,4
1113,BFS2,bf14,4
1113,BFS2,bf15,4
1113,BFS2,bf16,4
1113,BFS2,bf17,3
1113,BFS2,bf18,4
1113,BFS2,bf19,5
1113,BFS2,bf20,5
1113,BFS2,bf21,3
1113,BFS2,bf22,4
1113,BFS4,bf34,2
1113,BFS4,bf35,3
1113,BFS4,bf36,4
1113,BFS4,bf37,4
1113,BFS4,bf38,4
1113,BFS4,bf39,4
1113,BFS4,bf40,5
1113,BFS4,bf41,1
1113,BFS4,bf42,3
1113,BFS4,bf43,3
1113,BFS4,bf44,4
1113,BFS4,o1,3
1114,BO1,bo1,yes
1114,BO1,bo2,yes
1114,BO1,bo3,yes
1114,BO1,bo4,yes
1114,BO1,bo5,no
1114,BO1,bo6,
1114,BO1,bo7,2
1114,BO1,bo8,
1114,BO2,bo20,1
1114,BO2,bo21,3
1114,BO2,bo22,2
1114,BO2,bo24,7
1114,BO2,bo25,yes
1114,BO2,bo26,no
1114,BO2,bo27,yes
1114,BFS1,bf1,3
1114,BFS1,bf2,3
1114,BFS1,bf3,4
1114,BFS1,bf4,1
1114,BFS1,bf5,4
1114,BFS1,bf6,4
1114,BFS1,bf7,4
1114,BFS1,bf8,3
1114,BFS1,bf9,4
1114,BFS1,bf10,4
1114,BFS1,bf11,3
1114,BFS3,bf23,2
1114,BFS3,bf24,4
1114,BFS3,bf25,4
1114,BFS3,bf26,3
1114,BFS3,bf27,4
1114,BFS3,bf28,4
1114,BFS3,bf29,4
1114,BFS3,bf30,5
1114,BFS3,bf31,3
1114,BFS3,bf32,3
1114,BFS3,bf33,4
1114,BFS2,bf12,2
1114,BFS2,bf13,4
1114,BFS2,bf14,3
1114,BFS2,bf15,4
1114,BFS2,bf16,3
1114,BFS2,bf17,4
1114,BFS2,bf18,4
1114,BFS2,bf19,3
1114,BFS2,bf20,4
1114,BFS2,bf21,4
1114,BFS2,bf22,4
1114,BFS4,bf34,4
1114,BFS4,bf35,2
1114,BFS4,bf36,3
1114,BFS4,bf37,2
1114,BFS4,bf38,4
1114,BFS4,bf39,3
1114,BFS4,bf40,3
1114,BFS4,bf41,1
1114,BFS4,bf42,5
1114,BFS4,bf43,4
1114,BFS4,bf44,4
1114,BFS4,o1,1
1115,BO1,bo1,yes
1115,BO1,bo2,yes
1115,BO1,bo3,yes
1115,BO1,bo4,yes
1115,BO1,bo5,no
1115,BO1,bo6,
1115,BO1,bo7,3
1115,BO1,bo8,
1115,BO2,bo20,1
1115,BO2,bo21,3
1115,BO2,bo22,3
1115,BO2,bo24,9
1115,BO2,bo25,yes
1115,BO2,bo26,no
1115,BO2,bo27,yes
1115,BFS1,bf1,2
1115,BFS1,bf2,2
1115,BFS1,bf3,5
1115,BFS1,bf4,1
1115,BFS1,bf5,5
1115,BFS1,bf6,4
1115,BFS1,bf7,4
1115,BFS1,bf8,1
1115,BFS1,bf9,4
1115,BFS1,bf10,5
1115,BFS1,bf11,4
1115,BFS3,bf23,1
1115,BFS3,bf24,4
1115,BFS3,bf25,3
1115,BFS3,bf26,2
1115,BFS3,bf27,1
1115,BFS3,bf28,5
1115,BFS3,bf29,2
1115,BFS3,bf30,4
1115,BFS3,bf31,4
1115,BFS3,bf32,5
1115,BFS3,bf33,5
1115,BFS2,bf12,1
1115,BFS2,bf13,5
1115,BFS2,bf14,3
1115,BFS2,bf15,5
1115,BFS2,bf16,4
1115,BFS2,bf17,4
1115,BFS2,bf18,2
1115,BFS2,bf19,2
1115,BFS2,bf20,4
1115,BFS2,bf21,4
1115,BFS2,bf22,4
1115,BFS4,bf34,4
1115,BFS4,bf35,4
1115,BFS4,bf36,4
1115,BFS4,bf37,1
1115,BFS4,bf38,5
1115,BFS4,bf39,2
1115,BFS4,bf40,4
1115,BFS4,bf41,1
1115,BFS4,bf42,4
1115,BFS4,bf43,2
1115,BFS4,bf44,4
1115,BFS4,o1,1
1116,BO1,bo1,yes
1116,BO1,bo2,no
1116,BO1,bo3,yes
1116,BO1,bo4,no
1116,BO1,bo5,yes
1116,BO1,bo6,writing
1116,BO1,bo7,4
1116,BO1,bo8,give as much as I can back to God
1116,BO2,bo20,3
1116,BO2,bo21,3
1116,BO2,bo22,3
1116,BO2,bo24,9
1116,BO2,bo25,yes
1116,BO2,bo26,no
1116,BO2,bo27,yes
1116,BFS1,bf1,4
1116,BFS1,bf2,2
1116,BFS1,bf3,5
1116,BFS1,bf4,1
1116,BFS1,bf5,3
1116,BFS1,bf6,4
1116,BFS1,bf7,4
1116,BFS1,bf8,4
1116,BFS1,bf9,5
1116,BFS1,bf10,5
1116,BFS1,bf11,5
1116,BFS3,bf23,1
1116,BFS3,bf24,5
1116,BFS3,bf25,4
1116,BFS3,bf26,5
1116,BFS3,bf27,4
1116,BFS3,bf28,5
1116,BFS3,bf29,1
1116,BFS3,bf30,4
1116,BFS3,bf31,4
1116,BFS3,bf32,4
1116,BFS3,bf33,5
1116,BFS2,bf12,1
1116,BFS2,bf13,5
1116,BFS2,bf14,4
1116,BFS2,bf15,5
1116,BFS2,bf16,4
1116,BFS2,bf17,5
1116,BFS2,bf18,3
1116,BFS2,bf19,3
1116,BFS2,bf20,5
1116,BFS2,bf21,4
1116,BFS2,bf22,4
1116,BFS4,bf34,4
1116,BFS4,bf35,2
1116,BFS4,bf36,4
1116,BFS4,bf37,1
1116,BFS4,bf38,4
1116,BFS4,bf39,1
1116,BFS4,bf40,5
1116,BFS4,bf41,2
1116,BFS4,bf42,2
1116,BFS4,bf43,3
1116,BFS4,bf44,5
1116,BFS4,o1,1
1117,BO1,bo1,yes
1117,BO1,bo2,yes
1117,BO1,bo3,yes
1117,BO1,bo4,yes
1117,BO1,bo5,no
1117,BO1,bo6,
1117,BO1,bo7,4
1117,BO1,bo8,Donate to charity & use for family
1117,BO2,bo20,1
1117,BO2,bo21,3
1117,BO2,bo22,3
1117,BO2,bo24,7
1117,BO2,bo25,no
1117,BO2,bo26,yes
1117,BO2,bo27,no
1117,BFS1,bf1,5
1117,BFS1,bf2,2
1117,BFS1,bf3,5
1117,BFS1,bf4,3
1117,BFS1,bf5,4
1117,BFS1,bf6,2
1117,BFS1,bf7,5
1117,BFS1,bf8,3
1117,BFS1,bf9,2
1117,BFS1,bf10,5
1117,BFS1,bf11,5
1117,BFS3,bf23,4
1117,BFS3,bf24,4
1117,BFS3,bf25,4
1117,BFS3,bf26,3
1117,BFS3,bf27,4
1117,BFS3,bf28,4
1117,BFS3,bf29,1
1117,BFS3,bf30,5
1117,BFS3,bf31,4
1117,BFS3,bf32,5
1117,BFS3,bf33,5
1117,BFS2,bf12,1
1117,BFS2,bf13,5
1117,BFS2,bf14,4
1117,BFS2,bf15,4
1117,BFS2,bf16,4
1117,BFS2,bf17,5
1117,BFS2,bf18,2
1117,BFS2,bf19,5
1117,BFS2,bf20,5
1117,BFS2,bf21,4
1117,BFS2,bf22,4
1117,BFS4,bf34,4
1117,BFS4,bf35,2
1117,BFS4,bf36,4
1117,BFS4,bf37,1
1117,BFS4,bf38,4
1117,BFS4,bf39,5
1117,BFS4,bf40,4
1117,BFS4,bf41,1
1117,BFS4,bf42,5
1117,BFS4,bf43,2
1117,BFS4,bf44,4
1117,BFS4,o1,3
1118,BO1,bo1,yes
1118,BO1,bo2,yes
1118,BO1,bo3,yes
1118,BO1,bo4,yes
1118,BO1,bo5,no
1118,BO1,bo6,
1118,BO1,bo7,1
1118,BO1,bo8,
1118,BO2,bo20,3
1118,BO2,bo21,2
1118,BO2,bo22,1
1118,BO2,bo24,8
1118,BO2,bo25,yes
1118,BO2,bo26,yes
1118,BO2,bo27,yes
1118,BFS1,bf1,1
1118,BFS1,bf2,2
1118,BFS1,bf3,5
1118,BFS1,bf4,2
1118,BFS1,bf5,1
1118,BFS1,bf6,5
1118,BFS1,bf7,3
1118,BFS1,bf8,2
1118,BFS1,bf9,2
1118,BFS1,bf10,3
1118,BFS1,bf11,2
1118,BFS3,bf23,2
1118,BFS3,bf24,3
1118,BFS3,bf25,1
1118,BFS3,bf26,1
1118,BFS3,bf27,3
1118,BFS3,bf28,4
1118,BFS3,bf29,2
1118,BFS3,bf30,2
1118,BFS3,bf31,4
1118,BFS3,bf32,5
1118,BFS3,bf33,5
1118,BFS2,bf12,1
1118,BFS2,bf13,5
1118,BFS2,bf14,4
1118,BFS2,bf15,2
1118,BFS2,bf16,1
1118,BFS2,bf17,3
1118,BFS2,bf18,1
1118,BFS2,bf19,4
1118,BFS2,bf20,2
1118,BFS2,bf21,5
1118,BFS2,bf22,5
1118,BFS4,bf34,3
1118,BFS4,bf35,5
1118,BFS4,bf36,1
1118,BFS4,bf37,1
1118,BFS4,bf38,5
1118,BFS4,bf39,4
1118,BFS4,bf40,4
1118,BFS4,bf41,4
1118,BFS4,bf42,3
1118,BFS4,bf43,2
1118,BFS4,bf44,1
1118,BFS4,o1,1
1119,BO1,bo1,yes
1119,BO1,bo2,yes
1119,BO1,bo3,no
1119,BO1,bo4,no
1119,BO1,bo5,no
1119,BO1,bo6,
1119,BO1,bo7,4
1119,BO1,bo8,travel
1119,BO2,bo20,1
1119,BO2,bo21,2
1119,BO2,bo22,2
1119,BO2,bo24,9
1119,BO2,bo25,yes
1119,BO2,bo26,no
1119,BO2,bo27,yes
1119,BFS1,bf1,2
1119,BFS1,bf2,4
1119,BFS1,bf3,2
1119,BFS1,bf4,3
1119,BFS1,bf5,2
1119,BFS1,bf6,4
1119,BFS1,bf7,3
1119,BFS1,bf8,4
1119,BFS1,bf9,3
1119,BFS1,bf10,4
1119,BFS1,bf11,4
1119,BFS3,bf23,4
1119,BFS3,bf24,4
1119,BFS3,bf25,2
1119,BFS3,bf26,1
1119,BFS3,bf27,4
1119,BFS3,bf28,4
1119,BFS3,bf29,4
1119,BFS3,bf30,5
1119,BFS3,bf31,4
1119,BFS3,bf32,5
1119,BFS3,bf33,3
1119,BFS2,bf12,2
1119,BFS2,bf13,4
1119,BFS2,bf14,4
1119,BFS2,bf15,4
1119,BFS2,bf16,3
1119,BFS2,bf17,4
1119,BFS2,bf18,3
1119,BFS2,bf19,2
1119,BFS2,bf20,4
1119,BFS2,bf21,4
1119,BFS2,bf22,5
1119,BFS4,bf34,5
1119,BFS4,bf35,1
1119,BFS4,bf36,4
1119,BFS4,bf37,4
1119,BFS4,bf38,3
1119,BFS4,bf39,3
1119,BFS4,bf40,4
1119,BFS4,bf41,1
1119,BFS4,bf42,4
1119,BFS4,bf43,5
1119,BFS4,bf44,5
1119,BFS4,o1,1
1120,BO1,bo1,yes
1120,BO1,bo2,yes
1120,BO1,bo3,yes
1120,BO1,bo4,yes
1120,BO1,bo5,yes
1120,BO1,bo6,Computer Consultant
1120,BO1,bo7,3
1120,BO1,bo8,
1120,BO2,bo20,2
1120,BO2,bo21,3
1120,BO2,bo22,1
1120,BO2,bo24,8
1120,BO2,bo25,yes
1120,BO2,bo26,no
1120,BO2,bo27,yes
1120,BFS1,bf1,4
1120,BFS1,bf2,3
1120,BFS1,bf3,4
1120,BFS1,bf4,2
1120,BFS1,bf5,5
1120,BFS1,bf6,3
1120,BFS1,bf7,4
1120,BFS1,bf8,4
1120,BFS1,bf9,4
1120,BFS1,bf10,5
1120,BFS1,bf11,4
1120,BFS3,bf23,4
1120,BFS3,bf24,4
1120,BFS3,bf25,5
1120,BFS3,bf26,4
1120,BFS3,bf27,3
1120,BFS3,bf28,3
1120,BFS3,bf29,4
1120,BFS3,bf30,4
1120,BFS3,bf31,3
1120,BFS3,bf32,4
1120,BFS3,bf33,4
1120,BFS2,bf12,3
1120,BFS2,bf13,4
1120,BFS2,bf14,4
1120,BFS2,bf15,5
1120,BFS2,bf16,5
1120,BFS2,bf17,4
1120,BFS2,bf18,4
1120,BFS2,bf19,4
1120,BFS2,bf20,5
1120,BFS2,bf21,3
1120,BFS2,bf22,3
1120,BFS4,bf34,4
1120,BFS4,bf35,2
1120,BFS4,bf36,4
1120,BFS4,bf37,3
1120,BFS4,bf38,4
1120,BFS4,bf39,4
1120,BFS4,bf40,5
1120,BFS4,bf41,3
1120,BFS4,bf42,4
1120,BFS4,bf43,5
1120,BFS4,bf44,4
1120,BFS4,o1,4
1121,BO1,bo1,yes
1121,BO1,bo2,yes
1121,BO1,bo3,yes
1121,BO1,bo4,yes
1121,BO1,bo5,yes
1121,BO1,bo6,nonprofit and customer service
1121,BO1,bo7,3
1121,BO1,bo8,
1121,BO2,bo20,3
1121,BO2,bo21,3
1121,BO2,bo22,1
1121,BO2,bo24,9
1121,BO2,bo25,yes
1121,BO2,bo26,no
1121,BO2,bo27,yes
1121,BFS1,bf1,5
1121,BFS1,bf2,2
1121,BFS1,bf3,4
1121,BFS1,bf4,1
1121,BFS1,bf5,3
1121,BFS1,bf6,2
1121,BFS1,bf7,1
1121,BFS1,bf8,2
1121,BFS1,bf9,2
1121,BFS1,bf10,5
1121,BFS1,bf11,5
1121,BFS3,bf23,1
1121,BFS3,bf24,2
1121,BFS3,bf25,3
1121,BFS3,bf26,4
1121,BFS3,bf27,2
1121,BFS3,bf28,4
1121,BFS3,bf29,2
1121,BFS3,bf30,4
1121,BFS3,bf31,4
1121,BFS3,bf32,5
1121,BFS3,bf33,4
1121,BFS2,bf12,1
1121,BFS2,bf13,5
1121,BFS2,bf14,4
1121,BFS2,bf15,4
1121,BFS2,bf16,5
1121,BFS2,bf17,4
1121,BFS2,bf18,1
1121,BFS2,bf19,4
1121,BFS2,bf20,5
1121,BFS2,bf21,2
1121,BFS2,bf22,5
1121,BFS4,bf34,4
1121,BFS4,bf35,2
1121,BFS4,bf36,5
1121,BFS4,bf37,2
1121,BFS4,bf38,4
1121,BFS4,bf39,4
1121,BFS4,bf40,5
1121,BFS4,bf41,3
1121,BFS4,bf42,5
1121,BFS4,bf43,2
1121,BFS4,bf44,4
1121,BFS4,o1,1
1122,BO1,bo1,yes
1122,BO1,bo2,yes
1122,BO1,bo3,yes
1122,BO1,bo4,yes
1122,BO1,bo5,yes
1122,BO1,bo6,education
1122,BO1,bo7,1
1122,BO1,bo8,
1122,BO2,bo20,3
1122,BO2,bo21,3
1122,BO2,bo22,1
1122,BO2,bo24,5
1122,BO2,bo25,no
1122,BO2,bo26,yes
1122,BO2,bo27,no
1122,BFS1,bf1,4
1122,BFS1,bf2,5
1122,BFS1,bf3,4
1122,BFS1,bf4,4
1122,BFS1,bf5,5
1122,BFS1,bf6,4
1122,BFS1,bf7,5
1122,BFS1,bf8,4
1122,BFS1,bf9,2
1122,BFS1,bf10,5
1122,BFS1,bf11,1
1122,BFS3,bf23,3
1122,BFS3,bf24,4
1122,BFS3,bf25,2
1122,BFS3,bf26,5
1122,BFS3,bf27,2
1122,BFS3,bf28,4
1122,BFS3,bf29,4
1122,BFS3,bf30,4
1122,BFS3,bf31,4
1122,BFS3,bf32,5
1122,BFS3,bf33,4
1122,BFS2,bf12,3
1122,BFS2,bf13,3
1122,BFS2,bf14,4
1122,BFS2,bf15,4
1122,BFS2,bf16,5
1122,BFS2,bf17,2
1122,BFS2,bf18,2
1122,BFS2,bf19,5
1122,BFS2,bf20,5
1122,BFS2,bf21,4
1122,BFS2,bf22,2
1122,BFS4,bf34,2
1122,BFS4,bf35,2
1122,BFS4,bf36,5
1122,BFS4,bf37,5
1122,BFS4,bf38,4
1122,BFS4,bf39,2
1122,BFS4,bf40,5
1122,BFS4,bf41,1
1122,BFS4,bf42,3
1122,BFS4,bf43,4
1122,BFS4,bf44,4
1122,BFS4,o1,1
